76	2026-03-08 12:48:43	JMX600672777057
75	2026-03-08 12:48:41	JMX600670856702
74	2026-03-08 12:48:36	JMX600663915497
73	2026-03-08 12:48:33	JMX600669852826
72	2026-03-08 12:48:30	JMX600664881369
71	2026-03-08 12:48:24	JMX600673625823
70	2026-03-08 12:48:21	JMX600647422989
69	2026-03-08 12:48:19	JMX600672218379
68	2026-03-08 12:48:17	JMX600671100131
67	2026-03-08 12:48:14	JMX600666866188
66	2026-03-08 12:48:11	JMX600668734389
65	2026-03-08 12:48:08	JMX600672816267
64	2026-03-08 12:48:03	JMX101639078558
63	2026-03-08 12:48:01	JMX600670674861
62	2026-03-08 12:47:58	JMX600673298074
61	2026-03-08 12:47:55	JMX101640312019
60	2026-03-08 12:47:52	JMX600672775550
59	2026-03-08 12:47:49	JMX600673360092
58	2026-03-08 12:47:40	JMX600662910705
57	2026-03-08 12:47:38	JMX600662771826
56	2026-03-08 12:47:36	JMX600670774850
55	2026-03-08 12:47:34	JMX600673782339
54	2026-03-08 12:47:32	JMX600670267668
53	2026-03-08 12:47:30	JMX600673896152
52	2026-03-08 12:47:15	JMX600671853649
51	2026-03-08 12:47:13	JMX600658375886
50	2026-03-08 12:47:07	JMX600673354723
49	2026-03-08 12:46:58	JMX600673128472
48	2026-03-08 12:46:56	JMX600673147308
47	2026-03-08 12:46:54	JMX600672365442
46	2026-03-08 12:46:51	JMX600671044982
45	2026-03-08 12:46:47	JMX600672893427
44	2026-03-08 12:46:42	JMX600673271773
43	2026-03-08 12:46:40	JMX600667410644
42	2026-03-08 12:46:37	JMX600670579383
41	2026-03-08 12:46:34	JMX600672832868
40	2026-03-08 12:46:32	JMX600668318081
39	2026-03-08 12:46:27	JMX600670816575
38	2026-03-08 12:46:25	JMX600669207233
37	2026-03-08 12:46:22	JMX600673414595
36	2026-03-08 12:46:19	JMX600673396717
35	2026-03-08 12:46:12	JMX600667517270
34	2026-03-08 12:46:10	JMX600656283500
33	2026-03-08 12:46:07	JMX600669617891
32	2026-03-08 12:46:02	JMX600668998090
31	2026-03-08 12:46:01	JMX600672466125
30	2026-03-08 12:45:58	JMX600673129300
29	2026-03-08 12:45:56	JMX600667183994
28	2026-03-08 12:45:49	JMX600671000632
27	2026-03-08 12:45:45	JMX600673636293
26	2026-03-08 12:45:38	JMX101637426237
25	2026-03-08 12:45:35	JMX600672333790
24	2026-03-08 12:45:33	JMX600672453083
23	2026-03-08 12:45:31	JMX600674400381
22	2026-03-08 12:45:29	JMX600672518446
21	2026-03-08 12:45:26	JMX600673694658
20	2026-03-08 12:45:24	JMX101629129314
19	2026-03-08 12:45:22	JMX600660322837
18	2026-03-08 12:45:20	JMX600672058648
17	2026-03-08 12:45:18	JMX600673197057
16	2026-03-08 12:45:16	JMX101638023487
15	2026-03-08 12:45:13	JMX600673572509
14	2026-03-08 12:45:11	JMX101635217863
13	2026-03-08 12:45:09	JMX101638784555
12	2026-03-08 12:45:05	JMX600673131417
11	2026-03-08 12:45:02	JMX101633911906
10	2026-03-08 12:44:59	JMX600674061434
9	2026-03-08 12:44:56	JMX600673635825
8	2026-03-08 12:44:54	JMX101638292355
7	2026-03-08 12:44:52	JMX600667891663
6	2026-03-08 12:44:50	JMX600670095119
5	2026-03-08 12:44:42	JMX600666578649
4	2026-03-08 12:44:39	JMX600659855339
3	2026-03-08 12:44:37	JMX600672716618
2	2026-03-08 12:44:34	JMX600674170317
1	2026-03-08 12:44:28	JMX600671724692
