67	2026-03-20 12:37:57	JMX600689927574
66	2026-03-20 12:37:54	JMX600684009480
65	2026-03-20 12:37:52	JMX600682529358
64	2026-03-20 12:37:47	JMX600693930945
63	2026-03-20 12:37:39	JMX600696343645
62	2026-03-20 12:37:38	JMX600693492647
61	2026-03-20 12:37:37	JMX600683964511
60	2026-03-20 12:37:36	JMX600687096205
59	2026-03-20 12:37:35	JMX500292455151
58	2026-03-20 12:37:33	JMX600679877432
57	2026-03-20 12:37:32	JMX600688946669
56	2026-03-20 12:37:30	JMX600694901839
55	2026-03-20 12:37:28	JMX600693923958
54	2026-03-20 12:37:26	JMX600694534812
53	2026-03-20 12:37:24	JMX600691323841
52	2026-03-20 12:37:22	JMX500291404883
51	2026-03-20 12:37:20	JMX600692573135
50	2026-03-20 12:37:19	JMX600685059570
49	2026-03-20 12:37:17	JMX500292781638
48	2026-03-20 12:37:15	JMX600686663299
47	2026-03-20 12:37:14	JMX600693516294
46	2026-03-20 12:37:10	JMX300786365770
45	2026-03-20 12:37:08	JMX300788202038
44	2026-03-20 12:37:06	JMX300791081171
43	2026-03-20 12:36:41	JMX600697183255
42	2026-03-20 12:36:37	JMX600697024948
41	2026-03-20 12:36:35	JMX600693487556
40	2026-03-20 12:36:33	JMX600693018765
39	2026-03-20 12:36:28	JMX600693479230
38	2026-03-20 12:36:26	JMX600697526795
37	2026-03-20 12:36:24	JMX101649331752
36	2026-03-20 12:36:20	JMX600694457791
35	2026-03-20 12:36:18	JMX600692557929
34	2026-03-20 12:36:13	JMX600691516612
33	2026-03-20 12:36:11	JMX600696166225
32	2026-03-20 12:36:09	JMX600697292552
31	2026-03-20 12:36:07	JMX600697518034
30	2026-03-20 12:36:04	JMX600696933572
29	2026-03-20 12:36:02	JMX600693506012
28	2026-03-20 12:35:57	JMX600697122380
27	2026-03-20 12:35:55	JMX600696816134
26	2026-03-20 12:35:53	JMX101649270362
25	2026-03-20 12:35:48	JMX600696232680
24	2026-03-20 12:35:45	JMX101649148983
23	2026-03-20 12:35:43	JMX600692662519
22	2026-03-20 12:35:41	JMX600695720357
21	2026-03-20 12:35:39	JMX101649323697
20	2026-03-20 12:35:37	JMX600697766395
19	2026-03-20 12:35:35	JMX600697947788
18	2026-03-20 12:35:33	JMX600696256707
17	2026-03-20 12:35:30	JMX101640249902
16	2026-03-20 12:35:28	JMX600695890379
15	2026-03-20 12:35:26	JMX600697089105
14	2026-03-20 12:35:24	JMX600697940110
13	2026-03-20 12:35:20	JMX101648909286
12	2026-03-20 12:35:18	JMX600697599807
11	2026-03-20 12:35:16	JMX101649263505
10	2026-03-20 12:35:14	JMX600695730509
9	2026-03-20 12:35:12	JMX600697948446
8	2026-03-20 12:35:09	JMX600693907747
7	2026-03-20 12:35:07	JMX600694488145
6	2026-03-20 12:35:05	JMX600680449630
5	2026-03-20 12:35:03	JMX600695886916
4	2026-03-20 12:34:58	JMX101649380683
3	2026-03-20 12:34:55	JMX101649885355
2	2026-03-20 12:34:52	JMX600693636227
1	2026-03-20 12:34:48	JMX101646667681
